[ 2017-06-05T14:28:22+08:00 ] 183.42.41.213 /ScoreBoard/app.php/Home/Show/pk_show
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000018s ]
INFO: [ app_init ] --END-- [ RunTime:0.000351s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000335s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000385s ]
SQL: SHOW COLUMNS FROM `pk` [ RunTime:0.0007s ]
SQL: SELECT * FROM `pk` WHERE `state` >= 1  [ RunTime:0.0080s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 177  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 91  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 317  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 264  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 318  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 336  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 240  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 110  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 272  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 225  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 313  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 280  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 275  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 146  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 106  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 107  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 317  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 99  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 231  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 277  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 287  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 103  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 159  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 94  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 248  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 204  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 189  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 158  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 156  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 257  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 301  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 251  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 186  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 277  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 232  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 323  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 334  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 176  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 265  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 200  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 167  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 307  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 110  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 217  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 311  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 307  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 304  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 278  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 306  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 184  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 329  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 219  [ RunTime:0.0012s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 227  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 275  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 221  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 205  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0013s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 71  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 176  [ RunTime:0.0002s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 272  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 335  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 178  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 300  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 268  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 73  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 108  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 47  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 259  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 323  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 305  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 253  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 316  [ RunTime:0.0012s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 324  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 311  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 305  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 253  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 228  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 229  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 328  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 321  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 83  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 289  [ RunTime:0.0019s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 147  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 232  [ RunTime:0.0003s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 303  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 181  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 270  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 145  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 245  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 156  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 96  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 306  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 225  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 215  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 264  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 324  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 291  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 315  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 310  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 323  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 277  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 314  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 144  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 333  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 250  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 221  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 255  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 273  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 289  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 120  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 292  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 298  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 253  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 233  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 325  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 277  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 231  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 222  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 222  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 175  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 328  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 78  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 87  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 151  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 307  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 186  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 315  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 103  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 328  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 297  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 331  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 258  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 246  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 197  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 147  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 280  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 266  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 324  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 211  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 84  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 179  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 219  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 169  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 244  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 122  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 164  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 330  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 153  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 288  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 315  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 282  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 286  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 294  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 113  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 206  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 282  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 306  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 197  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 197  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 310  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 305  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 272  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 87  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 139  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 230  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 225  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 337  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 93  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 99  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 256  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 286  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 162  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 44  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 178  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 340  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 185  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 153  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 213  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 286  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 300  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 142  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 129  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 316  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 339  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 303  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 211  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 306  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 283  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 324  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 170  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 183  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 308  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 299  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 137  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 238  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 312  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 308  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 339  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 312  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 201  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 245  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 325  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 285  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 133  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 280  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 219  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 233  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 250  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 214  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 300  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 326  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 211  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 168  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 329  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 310  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 321  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 299  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 255  [ RunTime:0.0014s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 253  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 115  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 243  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 177  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 308  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 286  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 241  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 296  [ RunTime:0.0004s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 297  [ RunTime:0.0003s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 318  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 318  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 260  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 146  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 87  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 312  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 127  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 230  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 332  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 331  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 268  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 217  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 248  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 219  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 293  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 123  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 115  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 324  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 306  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 205  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 250  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 252  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 277  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 270  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 332  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 64  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 167  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 165  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 108  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 246  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 276  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 254  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 226  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 271  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 243  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 233  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 270  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 293  [ RunTime:0.0045s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 292  [ RunTime:0.0015s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 229  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 193  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 283  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 108  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 238  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 250  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 328  [ RunTime:0.0004s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 338  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 268  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 234  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 224  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 179  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 315  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 239  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 232  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 233  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 188  [ RunTime:0.0006s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 86  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 312  [ RunTime:0.0011s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 117  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 246  [ RunTime:0.0009s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 215  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 294  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 243  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 323  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 271  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 140  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 239  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 286  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 104  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 115  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 110  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 339  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 328  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 100  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 275  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 39  [ RunTime:0.0001s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 241  [ RunTime:0.0007s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 153  [ RunTime:0.0011s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 281  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 321  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 139  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 299  [ RunTime:0.0005s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 279  [ RunTime:0.0010s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 311  [ RunTime:0.0035s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 170  [ RunTime:0.0008s ]
SQL: SELECT * FROM `team` WHERE `t_id` = 304  [ RunTime:0.0008s ]
